 0.00000000e+00  0.00000000e+00 
 1.00000000e-14 -8.00533373e-17 
 2.00000000e-14 -2.40160012e-16 
 4.00000000e-14 -7.20480035e-16 
 8.00000000e-14 -1.20070993e-15 
 9.00000000e-14 -1.36090673e-15 
 1.10000000e-13 -1.68112008e-15 
 1.50000000e-13 -2.00118322e-15 
 2.30000000e-13 -2.32102437e-15 
 3.90000000e-13 -2.88040877e-15 
 7.10000000e-13 -3.19854361e-15 
 1.35000000e-12 -3.83369966e-15 
 2.35000000e-12 -3.86352583e-15 
 3.35000000e-12 -3.48963623e-15 
 4.35000000e-12 -2.99111677e-15 
 5.35000000e-12 -2.36796745e-15 
 6.35000000e-12 -2.11870771e-15 
 7.35000000e-12 -1.86944798e-15 
 8.35000000e-12 -1.12166879e-15 
 9.35000000e-12 -3.73889597e-16 
 1.03500000e-11  1.24629866e-16 
 1.13500000e-11  6.23149328e-16 
 1.23500000e-11  1.12166879e-15 
 1.33500000e-11  1.62018825e-15 
 1.43500000e-11  2.36796745e-15 
 1.53500000e-11  3.11574664e-15 
 1.63500000e-11  3.61426610e-15 
 1.73500000e-11  3.86352583e-15 
 1.83500000e-11  4.36204529e-15 
 1.93500000e-11  5.10982449e-15 
 2.03500000e-11  5.60834395e-15 
 2.13500000e-11  6.10686341e-15 
 2.23500000e-11  6.73001274e-15 
 2.33500000e-11  7.10390234e-15 
 2.43500000e-11  7.85168153e-15 
 2.53500000e-11  8.22557112e-15 
 2.63500000e-11  8.47483086e-15 
 2.73500000e-11  8.72409059e-15 
 2.83500000e-11  8.72409059e-15 
 2.93500000e-11  8.72409059e-15 
 3.03500000e-11  8.72409059e-15 
 3.13500000e-11  8.72409059e-15 
 3.23500000e-11  8.72409059e-15 
 3.33500000e-11  8.72409059e-15 
 3.43500000e-11  8.72409059e-15 
 3.53500000e-11  8.72409059e-15 
 3.63500000e-11  8.72409059e-15 
 3.73500000e-11  8.72409059e-15 
 3.83500000e-11  8.72409059e-15 
 3.93500000e-11  8.72409059e-15 
 4.03500000e-11  8.72409059e-15 
 4.13500000e-11  8.72409059e-15 
 4.23500000e-11  8.72409059e-15 
 4.33500000e-11  8.72409059e-15 
 4.43500000e-11  8.72409059e-15 
 4.53500000e-11  8.72409059e-15 
 4.63500000e-11  8.72409059e-15 
 4.73500000e-11  8.72409059e-15 
 4.83500000e-11  8.72409059e-15 
 4.93500000e-11  8.72409059e-15 
 5.03500000e-11  8.72409059e-15 
 5.13500000e-11  8.72409059e-15 
 5.23500000e-11  8.72409059e-15 
 5.33500000e-11  8.72409059e-15 
 5.43500000e-11  8.72409059e-15 
 5.53500000e-11  8.72409059e-15 
 5.63500000e-11  8.72409059e-15 
 5.73500000e-11  8.72409059e-15 
 5.83500000e-11  8.72409059e-15 
 5.93500000e-11  8.72409059e-15 
 6.03500000e-11  8.72409059e-15 
 6.13500000e-11  8.72409059e-15 
 6.23500000e-11  8.72409059e-15 
 6.33500000e-11  8.72409059e-15 
 6.43500000e-11  8.72409059e-15 
 6.53500000e-11  8.72409059e-15 
 6.63500000e-11  8.72409059e-15 
 6.73500000e-11  8.72409059e-15 
 6.83500000e-11  8.72409059e-15 
 6.93500000e-11  8.72409059e-15 
 7.03500000e-11  8.72409059e-15 
 7.13500000e-11  8.72409059e-15 
 7.23500000e-11  8.72409059e-15 
 7.33500000e-11  8.72409059e-15 
 7.43500000e-11  8.72409059e-15 
 7.53500000e-11  8.72409059e-15 
 7.63500000e-11  8.72409059e-15 
 7.73500000e-11  8.72409059e-15 
 7.83500000e-11  8.72409059e-15 
 7.93500000e-11  8.72409059e-15 
 8.03500000e-11  8.72409059e-15 
 8.13500000e-11  8.72409059e-15 
 8.23500000e-11  8.72409059e-15 
 8.33500000e-11  8.72409059e-15 
 8.43500000e-11  8.72409059e-15 
 8.53500000e-11  8.72409059e-15 
 8.63500000e-11  8.72409059e-15 
 8.73500000e-11  8.72409059e-15 
 8.83500000e-11  8.72409059e-15 
 8.93500000e-11  8.72409059e-15 
 9.03500000e-11  8.72409059e-15 
 9.13500000e-11  8.72409059e-15 
 9.23500000e-11  8.72409059e-15 
 9.33500000e-11  8.72409059e-15 
 9.43500000e-11  8.72409059e-15 
 9.53500000e-11  8.72409059e-15 
 9.63500000e-11  8.72409059e-15 
 9.73500000e-11  8.72409059e-15 
 9.83500000e-11  8.72409059e-15 
 9.93500000e-11  8.72409059e-15 
 1.00350000e-10  8.72409059e-15 
